3.0643,0,-4,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
3.0721,0,-4,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
3.0799,0,-4,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
3.0877,0,-5,0,1000,0.0000,-2.0141,0.0000,1000,1000,1000,1000
3.0955,0,-5,0,1000,0.0000,-2.0141,0.0000,1000,1000,1000,1000
3.1033,0,-4,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
3.1111,0,-4,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
3.1190,0,-4,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
3.1268,0,-4,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
3.1346,0,-4,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
3.1424,0,-4,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
3.1502,0,-4,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
3.1580,1,-5,0,1000,0.4006,-2.0141,0.0000,1000,1000,1000,1000
3.1658,1,-5,0,1000,0.4006,-2.0141,0.0000,1000,1000,1000,1000
3.1737,0,-4,0,1000,0.4006,-2.0141,0.0000,1000,1000,1000,1000
3.1815,0,-4,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
3.1893,0,-4,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
3.1971,0,-4,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
3.2049,0,-4,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
3.2127,0,-5,0,1000,0.0000,-2.0141,0.0000,1000,1000,1000,1000
3.2205,0,-5,0,1000,0.0000,-2.0141,0.0000,1000,1000,1000,1000
3.2284,1,-3,0,1000,0.0000,-2.0141,0.0000,1000,1000,1000,1000
3.2362,1,-3,0,1000,0.4006,-1.6090,0.0000,1000,1000,1000,1000
3.2440,0,-3,0,1000,0.4006,-1.2051,0.0000,1000,1000,1000,1000
3.2518,0,-3,0,1000,0.0000,-1.2051,0.0000,1000,1000,1000,1000
3.2596,0,-3,0,1000,0.0000,-1.2051,0.0000,1000,1000,1000,1000
3.2674,0,-4,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
3.2753,0,-4,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
3.2831,0,-5,0,1000,0.0000,-2.0141,0.0000,1000,1000,1000,1000
3.2909,0,-5,0,1000,0.0000,-2.0141,0.0000,1000,1000,1000,1000
3.2987,1,-4,0,1000,0.0000,-2.0141,0.0000,1000,1000,1000,1000
3.3065,1,-4,0,1000,0.4006,-1.6090,0.0000,1000,1000,1000,1000
3.3143,1,-4,0,1000,0.4006,-1.6090,0.0000,1000,1000,1000,1000
3.3222,0,-3,0,1000,0.0000,-1.2051,0.0000,1000,1000,1000,1000
3.3300,0,-3,0,1000,0.0000,-1.2051,0.0000,1000,1000,1000,1000
3.3378,0,-4,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
3.3456,0,-4,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
3.3534,0,-5,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
3.3612,0,-5,0,1000,0.0000,-2.0141,0.0000,1000,1000,1000,1000
3.3691,0,-5,0,1000,0.0000,-2.0141,0.0000,1000,1000,1000,1000
3.3769,0,-5,0,1000,0.0000,-2.0141,0.0000,1000,1000,1000,1000
3.3847,0,-5,0,1000,0.0000,-2.0141,0.0000,1000,1000,1000,1000
3.3925,0,-4,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
3.4003,0,-3,0,1000,0.0000,-1.2051,0.0000,1000,1000,1000,1000
3.4081,1,-4,0,1000,0.0000,-1.2051,0.0000,1000,1000,1000,1000
3.4159,1,-4,0,1000,0.4006,-1.6090,0.0000,1000,1000,1000,1000
3.4238,0,-3,0,1000,0.4006,-1.6090,0.0000,1000,1000,1000,1000
3.4316,0,-3,0,1000,0.0000,-1.2051,0.0000,1000,1000,1000,1000
3.4394,0,-3,0,1000,0.0000,-1.2051,0.0000,1000,1000,1000,1000
3.4472,0,-4,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
3.4550,0,-4,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
3.4628,0,-4,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
3.4706,0,-4,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
3.4785,0,-3,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
3.4863,0,-3,0,1000,0.0000,-1.2051,0.0000,1000,1000,1000,1000
3.4941,0,-3,0,1000,0.0000,-1.2051,0.0000,1000,1000,1000,1000
3.5019,1,-4,0,1000,0.4006,-1.6090,0.0000,1000,1000,1000,1000
3.5097,1,-4,0,1000,0.4006,-1.6090,0.0000,1000,1000,1000,1000
3.5175,0,-5,0,1000,0.0000,-2.0141,0.0000,1000,1000,1000,1000
3.5254,0,-5,0,1000,0.0000,-2.0141,0.0000,1000,1000,1000,1000
3.5332,1,-5,0,1000,0.0000,-2.0141,0.0000,1000,1000,1000,1000
3.5410,1,-5,0,1000,0.4006,-2.0141,0.0000,1000,1000,1000,1000
3.5488,1,-5,0,1000,0.4006,-2.0141,0.0000,1000,1000,1000,1000
3.5566,1,-5,0,1000,0.4006,-2.0141,0.0000,1000,1000,1000,1000
3.5644,1,-5,0,1000,0.4006,-2.0141,0.0000,1000,1000,1000,1000
3.5722,0,-5,0,1000,0.0000,-2.0141,0.0000,1000,1000,1000,1000
3.5801,0,-5,0,1000,0.0000,-2.0141,0.0000,1000,1000,1000,1000
3.5879,0,-5,0,1000,0.0000,-2.0141,0.0000,1000,1000,1000,1000
3.5957,0,-5,0,1000,0.0000,-2.0141,0.0000,1000,1000,1000,1000
3.6035,1,-5,2,1000,0.0000,-2.0141,0.0000,1000,1000,1000,1000
3.6113,1,-5,2,1000,0.4006,-2.0141,0.8022,1000,1000,1000,1000
3.6191,1,-5,2,1000,0.4006,-2.0141,0.8022,1000,1000,1000,1000
3.6269,0,-4,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
3.6347,0,-4,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
3.6426,1,-3,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
3.6504,1,-3,0,1000,0.4006,-1.2051,0.0000,1000,1000,1000,1000
3.6582,0,-5,0,1000,0.4006,-1.2051,0.0000,1000,1000,1000,1000
3.6660,0,-4,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
3.6738,0,-5,0,1000,0.0000,-2.0141,0.0000,1000,1000,1000,1000
3.6816,1,-5,0,1000,0.4006,-2.0141,0.0000,1000,1000,1000,1000
3.6894,1,-5,0,1000,0.4006,-2.0141,0.0000,1000,1000,1000,1000
3.6973,1,-4,0,1000,0.4006,-1.6090,0.0000,1000,1000,1000,1000
3.7051,1,-4,0,1000,0.4006,-1.6090,0.0000,1000,1000,1000,1000
3.7129,0,-4,0,1000,0.4006,-1.6090,0.0000,1000,1000,1000,1000
3.7207,0,-4,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
3.7285,0,-4,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
3.7363,1,-4,0,1000,0.4006,-1.6090,0.0000,1000,1000,1000,1000
3.7442,1,-4,0,1000,0.4006,-1.6090,0.0000,1000,1000,1000,1000
3.7520,0,-5,0,1000,0.0000,-2.0141,0.0000,1000,1000,1000,1000
3.7598,0,-5,0,1000,0.0000,-2.0141,0.0000,1000,1000,1000,1000
3.7676,0,-5,0,1000,0.0000,-2.0141,0.0000,1000,1000,1000,1000
3.7754,0,-5,0,1000,0.0000,-2.0141,0.0000,1000,1000,1000,1000
3.7832,0,-5,0,1000,0.0000,-2.0141,0.0000,1000,1000,1000,1000
3.7910,0,-5,0,1000,0.0000,-2.0141,0.0000,1000,1000,1000,1000
3.7989,0,-5,0,1000,0.0000,-2.0141,0.0000,1000,1000,1000,1000
3.8067,1,-5,0,1000,0.4006,-2.0141,0.0000,1000,1000,1000,1000
3.8145,1,-5,0,1000,0.4006,-2.0141,0.0000,1000,1000,1000,1000
3.8223,1,-5,0,1000,0.4006,-2.0141,0.0000,1000,1000,1000,1000
3.8301,1,-5,0,1000,0.4006,-2.0141,0.0000,1000,1000,1000,1000
3.8379,0,-4,0,1000,0.4006,-2.0141,0.0000,1000,1000,1000,1000
3.8457,0,-4,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
3.8536,0,-4,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
3.8614,0,-4,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
3.8692,0,-4,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
3.8770,1,-5,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
3.8848,1,-5,0,1000,0.4006,-2.0141,0.0000,1000,1000,1000,1000
3.8926,1,-5,0,1000,0.4006,-2.0141,0.0000,1000,1000,1000,1000
3.9004,1,-5,0,1000,0.4006,-2.0141,0.0000,1000,1000,1000,1000
3.9083,1,-5,0,1000,0.4006,-2.0141,0.0000,1000,1000,1000,1000
3.9161,1,-5,0,1000,0.4006,-2.0141,0.0000,1000,1000,1000,1000
3.9239,1,-5,0,1000,0.4006,-2.0141,0.0000,1000,1000,1000,1000
3.9317,1,-4,0,1000,0.4006,-1.6090,0.0000,1000,1000,1000,1000
3.9395,1,-4,0,1000,0.4006,-1.6090,0.0000,1000,1000,1000,1000
3.9473,1,-4,0,1000,0.4006,-1.6090,0.0000,1000,1000,1000,1000
3.9551,1,-5,2,1000,0.4006,-1.6090,0.0000,1000,1000,1000,1000
3.9630,1,-5,2,1000,0.4006,-2.0141,0.8022,1000,1000,1000,1000
3.9708,1,-4,0,1000,0.4006,-1.6090,0.0000,1000,1000,1000,1000
3.9786,1,-4,0,1000,0.4006,-1.6090,0.0000,1000,1000,1000,1000
3.9864,0,-5,0,1000,0.0000,-2.0141,0.0000,1000,1000,1000,1000
3.9942,0,-5,0,1000,0.0000,-2.0141,0.0000,1000,1000,1000,1000
4.0020,0,-4,0,1000,0.0000,-2.0141,0.0000,1000,1000,1000,1000
4.0098,0,-4,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
4.0177,0,-3,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
4.0255,0,-3,0,1000,0.0000,-1.2051,0.0000,1000,1000,1000,1000
4.0333,0,-3,0,1000,0.0000,-1.2051,0.0000,1000,1000,1000,1000
4.0411,0,-4,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
4.0489,0,-4,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
4.0567,0,-4,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
4.0645,0,-4,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
4.0724,0,-3,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
4.0802,0,-3,0,1000,0.0000,-1.2051,0.0000,1000,1000,1000,1000
4.0880,0,-3,0,1000,0.0000,-1.2051,0.0000,1000,1000,1000,1000
4.0958,1,-3,0,1000,0.4006,-1.2051,0.0000,1000,1000,1000,1000
4.1036,1,-3,0,1000,0.4006,-1.2051,0.0000,1000,1000,1000,1000
4.1114,1,-4,0,1000,0.4006,-1.6090,0.0000,1000,1000,1000,1000
4.1193,1,-4,0,1000,0.4006,-1.6090,0.0000,1000,1000,1000,1000
4.1271,1,-5,0,1000,0.4006,-1.6090,0.0000,1000,1000,1000,1000
4.1349,1,-5,0,1000,0.4006,-2.0141,0.0000,1000,1000,1000,1000
4.1427,1,-5,0,1000,0.4006,-2.0141,0.0000,1000,1000,1000,1000
4.1505,1,-4,0,1000,0.4006,-1.6090,0.0000,1000,1000,1000,1000
4.1583,1,-4,0,1000,0.4006,-1.6090,0.0000,1000,1000,1000,1000
4.1661,1,-4,0,1000,0.4006,-1.6090,0.0000,1000,1000,1000,1000
4.1739,1,-4,0,1000,0.4006,-1.6090,0.0000,1000,1000,1000,1000
4.1818,0,-4,0,1000,0.4006,-1.6090,0.0000,1000,1000,1000,1000
4.1896,0,-4,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
4.1974,1,-4,2,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
4.2052,1,-4,2,1000,0.4006,-1.6090,0.8022,1000,1000,1000,1000
4.2130,1,-4,2,1000,0.4006,-1.6090,0.8022,1000,1000,1000,1000
4.2208,0,-4,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
4.2287,0,-4,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
4.2365,1,-4,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
4.2443,1,-4,0,1000,0.4006,-1.6090,0.0000,1000,1000,1000,1000
4.2521,1,-5,0,1000,0.4006,-1.6090,0.0000,1000,1000,1000,1000
4.2599,1,-5,0,1000,0.4006,-2.0141,0.0000,1000,1000,1000,1000
4.2677,1,-5,0,1000,0.4006,-2.0141,0.0000,1000,1000,1000,1000
4.2755,1,-4,0,1000,0.4006,-1.6090,0.0000,1000,1000,1000,1000
4.2834,1,-4,0,1000,0.4006,-1.6090,0.0000,1000,1000,1000,1000
4.2912,0,-3,0,1000,0.0000,-1.2051,0.0000,1000,1000,1000,1000
4.2990,0,-3,0,1000,0.0000,-1.2051,0.0000,1000,1000,1000,1000
4.3068,0,-5,0,1000,0.0000,-1.2051,0.0000,1000,1000,1000,1000
4.3146,0,-5,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
4.3224,0,-5,0,1000,0.0000,-2.0141,0.0000,1000,1000,1000,1000
4.3303,1,-5,0,1000,0.4006,-2.0141,0.0000,1000,1000,1000,1000
4.3381,1,-5,0,1000,0.4006,-2.0141,0.0000,1000,1000,1000,1000
4.3459,0,-4,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
4.3537,0,-3,0,1000,0.0000,-1.6090,0.0000,1000,1000,1000,1000
4.3615,1,-4,0,1000,0.0000,-1.2051,0.0000,1000,1000,1000,1000
4.3693,1,-4,0,1000,0.4006,-1.6090,0.0000,1000,1000,1000,1000
